,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FG3M,FG3A,BLK
0,0021901306,"AUG 12, 2020",MIA @ OKC,7,2,2,5,3,0,0,0
1,0021901295,"AUG 10, 2020",MIA vs. IND,19,5,4,11,2,0,2,1
2,0021901250,"AUG 03, 2020",MIA vs. TOR,16,5,2,7,3,0,0,2
3,0021901239,"AUG 01, 2020",MIA @ DEN,22,7,3,4,1,0,0,0
4,0021900951,"MAR 08, 2020",MIA @ WAS,9,0,1,0,1,0,0,0
5,0021900936,"MAR 06, 2020",MIA @ NOP,28,6,3,8,0,0,0,0
6,0021900919,"MAR 04, 2020",MIA vs. ORL,12,8,2,7,1,0,1,0
7,0021900906,"MAR 02, 2020",MIA vs. MIL,18,7,1,6,0,1,1,0
8,0021900889,"FEB 29, 2020",MIA vs. BKN,16,8,1,6,2,0,1,0
9,0021900880,"FEB 28, 2020",MIA vs. DAL,26,3,0,5,3,0,0,1
10,0021900868,"FEB 26, 2020",MIA vs. MIN,18,9,0,4,4,0,0,2
11,0021900821,"FEB 20, 2020",MIA @ ATL,17,9,2,8,2,0,1,1
12,0021900816,"FEB 12, 2020",MIA @ UTA,25,1,0,8,4,0,3,0
13,0021900800,"FEB 10, 2020",MIA @ GSW,21,5,4,10,2,0,0,1
14,0021900763,"FEB 05, 2020",MIA @ LAC,11,7,0,5,1,0,1,0
15,0021900747,"FEB 03, 2020",MIA vs. PHI,38,2,3,7,0,2,2,0
16,0021900729,"FEB 01, 2020",MIA @ ORL,24,3,1,3,3,0,1,1
17,0021900701,"JAN 28, 2020",MIA vs. BOS,20,2,3,6,3,0,4,0
18,0021900694,"JAN 27, 2020",MIA vs. ORL,19,7,1,3,0,0,0,1
19,0021900673,"JAN 24, 2020",MIA vs. LAC,20,7,0,8,1,0,3,0
20,0021900658,"JAN 22, 2020",MIA vs. WAS,24,10,0,7,2,0,1,1
21,0021900637,"JAN 19, 2020",MIA @ SAS,16,6,2,5,0,0,2,0
22,0021900623,"JAN 17, 2020",MIA @ OKC,14,7,2,10,2,1,3,1
23,0021900606,"JAN 15, 2020",MIA vs. SAS,12,4,1,3,2,1,2,1
24,0021900584,"JAN 12, 2020",MIA @ NYK,25,6,0,11,1,0,0,1
25,0021900568,"JAN 10, 2020",MIA @ BKN,33,2,0,9,1,0,2,1
26,0021900556,"JAN 08, 2020",MIA @ IND,14,7,2,6,2,0,0,0
27,0021900518,"JAN 03, 2020",MIA @ ORL,23,7,3,10,6,0,2,0
28,0021900510,"JAN 02, 2020",MIA vs. TOR,8,7,2,12,3,0,0,0
29,0021900492,"DEC 30, 2019",MIA @ WAS,27,4,0,6,1,0,0,0
30,0021900475,"DEC 28, 2019",MIA vs. PHI,25,9,2,9,0,0,2,1
31,0021900470,"DEC 27, 2019",MIA vs. IND,20,6,1,9,4,0,0,0
32,0021900449,"DEC 23, 2019",MIA vs. UTA,20,2,2,8,1,0,1,0
33,0021900424,"DEC 20, 2019",MIA vs. NYK,9,8,3,5,3,1,1,1
34,0021900410,"DEC 18, 2019",MIA @ PHI,14,5,2,7,4,0,1,0
35,0021900397,"DEC 16, 2019",MIA @ MEM,25,8,1,4,3,1,2,0
36,0021900384,"DEC 14, 2019",MIA @ DAL,27,7,1,4,2,1,6,0
37,0021900374,"DEC 13, 2019",MIA vs. LAL,23,3,4,3,2,0,5,0
38,0021900354,"DEC 10, 2019",MIA vs. ATL,20,10,0,18,3,1,3,0
39,0021900337,"DEC 08, 2019",MIA vs. CHI,23,7,1,6,3,0,5,1
40,0021900324,"DEC 06, 2019",MIA vs. WAS,28,11,1,11,3,2,5,2
41,0021900310,"DEC 04, 2019",MIA @ BOS,37,4,2,6,4,6,10,0
42,0021900301,"DEC 03, 2019",MIA @ TOR,22,12,1,13,3,2,4,0
43,0021900284,"DEC 01, 2019",MIA @ BKN,20,2,1,7,2,1,5,1
44,0021900273,"NOV 29, 2019",MIA vs. GSW,16,6,2,6,1,0,2,0
45,0021900245,"NOV 25, 2019",MIA vs. CHA,21,7,1,3,3,0,2,1
46,0021900230,"NOV 23, 2019",MIA @ PHI,11,3,2,5,1,0,2,0
47,0021900219,"NOV 22, 2019",MIA @ CHI,27,7,4,5,3,1,2,0
48,0021900206,"NOV 20, 2019",MIA vs. CLE,21,5,2,5,3,2,4,4
49,0021900178,"NOV 16, 2019",MIA vs. NOP,16,13,3,8,6,1,2,0
50,0021900161,"NOV 14, 2019",MIA @ CLE,14,6,3,2,4,0,2,2
51,0021900148,"NOV 12, 2019",MIA vs. DET,20,13,2,3,0,0,2,0
52,0021900126,"NOV 08, 2019",MIA @ LAL,22,3,2,6,0,0,4,0
53,0021900114,"NOV 07, 2019",MIA @ PHX,34,4,0,5,1,2,2,0
54,0021900102,"NOV 05, 2019",MIA @ DEN,16,4,2,7,3,0,3,0
55,0021900086,"NOV 03, 2019",MIA vs. HOU,18,9,4,7,1,2,6,1
56,0021900066,"OCT 31, 2019",MIA @ ATL,5,11,6,9,4,0,2,3
57,0021900052,"OCT 29, 2019",MIA vs. ATL,21,2,3,5,4,1,2,0
